0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g,f,f,g,g,0,0,0,0,0,0,9a,9a,&,9a,9a,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,x,Sofa,For reading,
0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,g,g,0,0,0,6,6,6,6,0,9a,9a,&,9a,9a,0,6,6,6,6,0,0,q,q,q,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Archives,Dark and Quiet. Smells like secrets,
0,0,0,0,0,0,0,0,0,0,0,6,6,k,7,6,0,0,0,0,6,6,7,7,7,7,7,9a,9a,&,9a,9a,7,7,7,7,7,6,0,0,0,0,0,6,6,k,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,s4,Coffee Table,,
0,0,0,0,0,0,0,0,0,0,0,6,k,m,k,6,6,6,6,6,7,7,7,7,7,7,7,7,7,&,7,7,7,7,7,7,7,7,6,6,6,6,6,6,k,m,k,6,0,0,0,0,0,0,0,0,0,0,0,0,,i,Small Bush,,
0,0,0,0,0,0,0,0,0,0,0,6,6,k,7,6,0,6,6,6,s,s,s,s,7,7,7,7,7,&,7,7,7,7,7,s,s,s,s,6,6,6,0,6,7,k,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,6t,Washbasin,Water drips into here from a leaky faucet in the wall,
0,0,0,0,0,0,0,0,0,0,0,6,6,7,7,6,6,6,6,7,7,7,7,7,7,&,&,&,&,&,&,&,&,&,7,7,7,7,7,7,6,6,6,7,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,qa,Table,A small wooden table,
0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,7,6,6,6,7,s,s,s,7,7,7,7,7,7,&,7,7,7,7,7,7,s,s,s,7,6,6,6,7,7,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,>,Curtain,Wonder what's behind this?,
0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,7,7,&,7,7,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Shower Stall,They must have to go one at a time,
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,6,7,s,s,s,s,7,8,7,7,&,&,&,7,7,8,7,s,s,s,s,7,6,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1b,Toilet,It's a hole in the floor.,
0,0,0,0,0,0,0,0,0,0,0,0,6b,6b,6b,0,0,6,6,7,7,7,7,7,7,7,7,7,&,5a,&,7,7,7,7,7,7,7,7,7,6,6,0,0,6b,6b,6b,0,0,0,0,0,0,0,0,0,0,0,0,0,,9c,Stairs,The Mystery Worshippers live and eat in here,
0,0,0,0,0,0,0,0,0,0,0,6b,6b,6b,6b,6b,0,6,6,7,8,7,7,7,6,6,6,&,&,5a,&,&,6,6,6,7,7,7,8,7,6,6,0,6b,6b,6b,6b,6b,0,0,0,0,0,0,0,0,0,0,0,0,,3,Dormintory,The Mystery Worshippers don't seem to need to sleep.,
0,0,0,0,0,0,0,0,0,0,0,s,6b,6b,6b,6b,0,6,6,7,7,7,6,6,6,6,&,&,5a,5a,5a,&,&,6,6,6,6,6,7,7,6,6,0,6b,6b,6b,6b,s,0,0,0,0,0,0,0,0,0,0,0,0,,3b,Kitchen,The Mystery Worshippers don't seem to need to eat,
0,0,0,0,0,0,0,0,0,0,0,s,6b,6b,6b,6b,6,6,6,6,6,6,6,6,6,5a,&,5a,5a,5a,5a,5a,&,5a,6,6,6,6,6,6,6,6,6,6b,6b,6b,6b,s,0,0,0,0,0,0,0,0,0,0,0,0,,2,Kitchen Tables,The Mystery Worshippers don't seem to need to eat,
0,0,0,0,0,0,0,0,0,0,0,6b,6b,6b,6b,6b,0,6,6,6,6,5a,k,5a,5a,&,&,@,@,@,@,@,&,&,5a,5a,k,5a,6,6,6,6,0,6b,6b,6b,6b,6b,0,0,0,0,0,0,0,0,0,0,0,0,,ta,Traders Jo and Jo,A small vendor stand operated by husband and wife Jo and Jo.,
0,0,0,0,0,0,0,0,0,0,0,0,s,s,s,0,0,6,6,0,5a,k,m,k,5a,&,@,@,@,@,@,@,@,&,5a,k,m,k,5a,0,6,6,0,0,s,s,s,0,0,0,0,0,0,0,0,0,0,0,0,0,,3y,Shed Door,Inside is where they keep supplied for the goat pen,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5a,k,5a,5a,&,@,@,@,@,@,@,@,&,5a,5a,k,5a,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,s4,Dining Bench,The Mystery Worshippers don't seem to need to eat,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5a,&,@,@,@,@,@,@,@,&,5a,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,q5,Dining Table,The Mystery Worshippers don't seem to need to eat,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5a,5a,&,@,@,@,@,@,&,5a,5a,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2y,Shed Interior,Where they keep supplied for the goat pen,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5a,5a,&,&,&,&,&,5a,5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,h,Flowerbed,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,#000000,,,a,#cfe2f3,,,e,#b6d7a8,,,k,#fff2cc,,,o,#bf9000,,,u,#ead1dc,,,!,#f4cccc,,,&,#d9d2e9,,,],#c9daf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,#464646,,,b,#9fc5e8,,,f,#93c47d,,,l,#ffe599,,,p,#7f6000,,,v,#d5a6bd,,,@,#ea9999,,,*,#b4a7d6,,,{,#a4c2f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,#858585,,,c,#6fa8dc,,,g,#6aa84f,,,m,#ffd966,,,q,#7f5100,,,w,#c27ba0,,,<,#e06666,,,(,#8e7cc3,,,},#6d9eeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,#b5b5b5,,,d,#3d85c6,,,h,#38761d,,,n,#f1c232,,,r,#7f3c00,,,x,#a64d79,,,.,#cc0000,,,),#674ea7,,,",",#3c78d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,#c1c1c1,,,,,,,i,#274e13,,,,,,,s,#b69675,,,y,#741b47,,,>,#990000,,,-,#351c75,,,|,#1155cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,#cecece,,,,,,,j,#18330b,,,,,,,t,#caa472,,,z,#4c1130,,,^,#660000,,,[,#20124d,,,"""",#1c4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,#dadada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_,#073763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,#e6e6e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,#f2f2f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,#ffffff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
