0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,ag,dg,1h,1h,7j,7j,7j,7j,7j,7j,7j,1k,1k,1k,7j,7j,7j,7j,7j,0,0,t6,6r,s6,6r,s6,6r,1h,dg,ag,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,qc,The Water Closet Counter,,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,ag,dg,1h,1h,7j,7j,7j,7j,7j,7j,n,1k,>,1k,n,7j,7j,7j,7j,7j,0,ag,6r,s6,6r,s6,6r,1h,dg,ag,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,3a,The Water Closet Backroom,,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,0,0,0,0,0,7j,7j,7j,7j,",b",",b",",b",1k,1k,1k,",b",",b",",b",",b",",b",",b",1r,jr,6r,s6,6r,6r,6r,6r,0,0,0,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,3d,The Water Closet Entrance Arch,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,0,},},},0,0,7j,7j,7j,",b",7j,7j,7j,7j,7j,7j,7j,",b",7j,7j,7j,0,ag,6r,6r,6r,6r,0,0,0,0,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,*w,The Water Closet Vending Machine,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},},},},},0,0,0,0,1r,0,0,0,0,0,0,1w,1w,1w,0,0,0,6r,6r,6r,6r,0,0,ga,ga,0,0,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,cr,A small stream,it trickles towards the pond near the edge,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},},},},},},0,rg,2a,xt,9a,0,0,0,5a,5a,lr,nr,lr,5a,5a,re,6r,6r,6r,6r,re,3a,ga,ga,ga,0,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,3i,Sixth Cathedral of Mystery Archway,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},},},},},},0,3a,3a,3a,3a,0,0,0,5a,5a,5a,a5,5a,5a,5a,re,6r,6r,6r,6r,re,3a,ga,ga,ga,0,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,9a,The Water Closet Fridge,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},},tr,tr,tr,tr,0,0,2d,0,0,0,0,0,5a,tb,5a,a5,5a,tb,5a,0,0,re,re,0,0,0,ga,ga,ga,ga,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,5i,Sixth Cathedral of Mystery Annex,The floor is cold and a little bit damp. The ceiling is high.,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},tr,s2,q,tr,*w,0,4a,4a,4a,qc,4a,0,0,5a,tb,5a,a5,5a,tb,5a,0,5i,5i,5i,5i,5i,,0,ga,ga,ga,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,a5,The Reflectrum,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},tr,tr,tr,tr,tr,0,4a,qc,qc,qc,4a,4a,0,5a,5a,5a,a5,5a,5a,5a,3i,7i,7i,7i,7i,7i,(,0,ga,ga,ga,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,7i,Sixth Cathedral Annex Doorway,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},tr,s2,q,s2,tr,2c,4a,4a,4a,4a,4a,4a,3d,5a,5a,5a,a5,5a,5a,5a,3i,7i,7i,7i,7i,7i,b4,1p,cr,cr,ab,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,nr,The Gilded Spigot of the Sixth Cathedral,It drips slowly into the shallow pool in the center of the room,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},tr,tr,tr,tr,tr,2c,4a,4a,4a,4a,4a,4a,3d,5a,5a,5a,a5,5a,5a,5a,3i,7i,7i,7i,7i,7i,(,0,ga,ga,0,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,ab,Waterfall,water cascades off the edge,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,},},er,er,er,er,0,4a,4a,4a,4a,4a,4a,0,5a,5a,5a,5a,5a,5a,5a,0,5i,5i,5i,5i,5i,0,0,ga,ga,0,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,tb,Sixth Cathedral of Mystery Pews,,
0,0,0,0,0,0,0,0,0,_,_,_,_,0,0,ga,ga,ga,ga,ga,0,0,s2,q,s2,*w,0,0,0,5a,5a,5a,5a,5a,0,0,0,qa,qa,qa,0,0,ga,ga,ga,0,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,1w,Window,Above the spigot you can see what looks like a factory floor.,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,0,0,ga,ga,ga,ga,ha,0,0,0,0,0,0,cb,0,0,0,0,0,0,0,ha,0,3a,3a,3a,0,ga,ga,ga,0,0,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,6r,Sixth Cathedral Reseach Division Annex,This is where the Effluents work on new Rituals,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,0,0,0,ga,ga,ga,ha,cb,da,da,da,cb,cb,ga,0,0,0,0,0,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,0,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,t6,Sixth Cathedral Reseach Division Annex Shelving,,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,0,0,ga,ga,ga,ga,cb,cb,cb,ga,ha,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,ga,0,0,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,,1t,Window,Above the tables you can see what looks like a factory floor.,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,0,0,ga,ga,ga,ga,ga,cr,cr,ga,ga,ga,ga,ca,ga,ga,ga,ga,ga,ga,ga,ga,ga,ha,0,0,0,0,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,",b",Dr Monroe's Private Reserve,Flows down this channel to 3 drains,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,0,0,0,ga,ga,ga,ga,cr,ca,ca,ca,ca,ca,ca,ha,mc,4c,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,re,"Door, inscribed with a riddle","What always runs but never walks, often murmurs, never talks, has a bed but never sleeps, has a mouth but never eats?",
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,0,ga,ga,ga,ca,ca,da,da,ca,ha,mc,4c,4c,4c,4c,4c,4c,4c,4c,4c,4c,mc,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,jr,The Emerald Spigot,Water drips slowly from here into a small pool,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,ga,ga,ga,ca,da,da,0,mc,4c,4c,4c,4c,4c,4c,4c,4c,4c,4c,mc,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,1r,Cast Iron Grate,Through it you can see a small resevoir behind the spigot,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,0,ab,ab,ab,0,mc,4c,4c,4c,4c,4c,4c,4c,4c,4c,4c,mc,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,ag,A small pool of water,the Effluents regularly bottle it,
0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,_,_,_,0,mc,4c,4c,4c,4c,4c,4c,4c,4c,4c,4c,mc,0,_,_,_,_,0,0,0,0,0,0,0,0,0,,7j,The Factory Floor,,
0,0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,0,_,_,_,0,0,0,0,0,0,0,0,0,0,,xt,The Ruby Spigot,"Set into the wall, it's encrusted with gems",
0,0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,0,0,0,0,0,0,0,0,,2a,A small basin,Water drips into here from the spigot,
0,0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,0,,rg,A cupboard,Wares belonging to the Water Closet,
0,0,0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,0,0,,1k,The Rapture,Probably not Kosher,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,>,The Rapture,Smoke billows from this machine,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dg,A trickle of water,You can see it pouring from the side of the cathedral down into the abyss below,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1h,Drain,The Effluents pour waste down here,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1g,Large Machine,"The screams from within don't tell you what's going on, but they tell you enough",
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rg,"Door, inscribed with a riddle","In me you may not endure, but without me your death is most sure - within you I am most pure, some of me you often procure.",
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rh,"Door, inscribed with a riddle","What runs smoother than rhyme, loves to fall but can't climb?",
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,k7,Factory Floor Caution Marker,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,47,Factory Floor Caution Marker,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1,Waterwheel Aqueduct,"Set in the floor, flows towards the water wheel powering the machines",
,0,#NAME?,,,a,#NAME?,,,e,#NAME?,,,k,#NAME?,,,o,#NAME?,,,u,#NAME?,,,!,#NAME?,,,&,#NAME?,,,],#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,{b,,,
,1,#NAME?,,,b,#NAME?,,,f,#NAME?,,,l,#NAME?,,,p,#NAME?,,,v,#NAME?,,,@,#NAME?,,,Sixth Cathedral Reseach Division Annex Shelving,#NAME?,,,{,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,8u,Catwalk,Crosses the stream flowing into the room,
,2,#NAME?,,,c,#NAME?,,,g,#NAME?,,,m,#NAME?,,,q,#NAME?,,,w,#NAME?,,,<,#NAME?,,,(,#NAME?,,,},#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,1j,Cast-Iron Grate,Water flows into the factory from here,
,3,#NAME?,,,d,#NAME?,,,h,#NAME?,,,n,#NAME?,,,r,#NAME?,,,x,#NAME?,,,.,#NAME?,,,),#NAME?,,,",",#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Drake Monroe's Inner Sanctum,,
,4,#NAME?,,,,,,,i,#NAME?,,,,,,,s,#NAME?,,,y,#NAME?,,,>,#NAME?,,,-,#NAME?,,,|,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,@,Dorm Double Bunk Bed,The Effluent don't seem to need to sleep,
,5,#NAME?,,,,,,,j,#NAME?,,,,,,,t,#NAME?,,,z,#NAME?,,,^,#NAME?,,,[,#NAME?,,,"""",#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,6y,Dorm Room,The Effluent don't seem to need to sleep,
,6,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,(,Sensory Deprivation Tank,No light or sound gets in or out,
,7,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1p,Cast-Iron Grate,Water trickles through,
,8,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4,A small pool of water,Seems to be slowly draining through a grate,
,9,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ag,A trickle of water,You can see it pouring from the side of the cathedral down into the abyss below,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab,Waterfall,water cascades off the edge,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rz,"Door, inscribed with a riddle","What runs but never tires, roars and has no mouth?",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c,Drake Monroe's Inner Sanctum's Inner Sanctum,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Cast-Iron Grate,Water pours through here to outside,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3t,Drake Monroe's Inner Sanctum's Inner Sanctum,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i5,The Goat Chamber,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7y,Ritual Platform,"It's soaking wet, and raised slightly above the ground",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4jk,Factory Doorway,Connects the factory to Monroe's room,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,Luxurious Gilded Bed,The bedspread is velour,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s6,Sixth Cathedral Reseach Division Annex Table,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ib,Couch,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1r,Cast Iron Tube Enclosure,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_,The Waters Below,It's a very long way down.,
